timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T11:19:15.233887,deepseek-chat,set2,Sabouraud dextrose agar,Sabouraud dextrose agar,Culture Media,Primitive,Dextrose Agar,Agar,Sabouraud dextrose agar with gentamicin and chloramphenicol,Mycological agar|Malt extract agar
2026-03-05T11:19:20.838980,deepseek-chat,set2,Urrets-Zavalia syndrome of eye due to and following ocular surgery,Urrets-Zavalia syndrome,Disease or Syndrome,Primitive,Postoperative Complications|Iris Diseases,Intraoperative Complications|Postoperative Period|Uveal Diseases,(No narrower concepts specified),Corneal Endothelial Cell Loss|Toxic Anterior Segment Syndrome|Postoperative Endophthalmitis
2026-03-05T11:19:26.206684,deepseek-chat,set2,Product containing only flortaucipir (18-F) in parenteral dose form,Flortaucipir (18-F) parenteral dosage form,Medicinal product form,Primitive,Parenteral dose form,Medicinal product form|Dose form,,
2026-03-05T11:19:32.484952,deepseek-chat,set2,Structure of skin of left knee,Structure of skin of left knee,"Body structure, structure, anatomical entity",Primitive,Structure of skin of knee|Skin structure of left lower limb,Structure of skin of lower limb|Skin structure of knee,Entire skin of left knee|Sweat gland bearing skin of left knee|Hair-bearing skin of left knee,Structure of skin of right knee|Structure of skin of left thigh|Structure of skin of left leg
2026-03-05T11:19:40.418716,deepseek-chat,set2,Grafting of auricle of ear,Auricular graft,Surgical procedure,Primitive,Grafting procedure,Therapeutic procedure,Full-thickness auricular graft|Split-thickness auricular graft,Grafting of bone|Grafting of cartilage|Grafting of fascia|Grafting of muscle|Grafting of nerve|Grafting of skin|Grafting of tendon
2026-03-05T11:19:49.033211,deepseek-chat,set2,Closed fracture of fifth metatarsal bone of right foot,Closed fracture of fifth metatarsal bone of right foot,Injury or Poisoning,Fully defined,Closed fracture of fifth metatarsal bone of foot|Closed fracture of metatarsal bone of right foot,Closed fracture of metatarsal bone of foot|Fracture of metatarsal bone|Fracture of foot,Closed displaced fracture of fifth metatarsal bone of right foot|Closed non-displaced fracture of fifth metatarsal bone of right foot,Closed fracture of first metatarsal bone of right foot|Closed fracture of second metatarsal bone of right foot|Closed fracture of third metatarsal bone of right foot|Closed fracture of fourth metatarsal bone of right foot|Open fracture of fifth metatarsal bone of right foot
2026-03-05T11:19:54.298716,deepseek-chat,set2,Ultrasonic wave,Ultrasonic Wave,Physical Phenomenon,Primitive,Mechanical Wave,,Ultrasonic Shear Wave|Ultrasonic Longitudinal Wave|Ultrasonic Surface Wave,Infrasonic Wave
2026-03-05T11:20:01.562111,deepseek-chat,set2,Accessory mobilization of the cervical spine,Cervical Spine Accessory Mobilization,Therapeutic or Preventive Procedure,Primitive,Joint Mobilization Technique|Manual Therapy Technique,Musculoskeletal Manipulations|Physical Therapy Techniques,Cervical spine grade I accessory mobilization|Cervical spine grade II accessory mobilization|Cervical spine grade III accessory mobilization|Cervical spine grade IV accessory mobilization|Cervical spine grade V accessory mobilization (Manipulation),Accessory mobilization of the thoracic spine|Accessory mobilization of the lumbar spine|Accessory mobilization of the peripheral joints|Physiological mobilization of the cervical spine
2026-03-05T11:20:07.303168,deepseek-chat,set2,Scilla nonscripta,Scilla nonscripta,Organism,Primitive,Scilla,Asparagaceae|Plantae,Scilla nonscripta subsp. alba|Scilla nonscripta subsp. nonscripta,Scilla bifolia|Scilla siberica|Scilla peruviana|Hyacinthoides non-scripta
2026-03-05T11:20:12.725077,deepseek-chat,set2,Product containing precisely mepacrine hydrochloride 100 milligram/1 each conventional release oral tablet,Mepacrine hydrochloride 100 mg oral tablet,Medicinal product form,Fully defined,Pharmaceutical dose form|Medicinal product,Medicinal product form|Physical object,(None),Mepacrine hydrochloride 50 mg oral tablet|Mepacrine hydrochloride 100 mg/5 mL oral suspension
2026-03-05T11:20:18.917216,deepseek-chat,set2,"Antibiotic sensitivity, fungus",Fungal susceptibility testing,Laboratory Procedure,Primitive,Mycology techniques,Investigative techniques,"Antifungal susceptibility testing, disk diffusion|Antifungal susceptibility testing, gradient strip|Antifungal susceptibility testing, yeast",Bacterial identification|Fungal culture|Fungal identification
2026-03-05T11:20:23.444040,deepseek-chat,set2,"Alcohol, methyl measurement",Methyl alcohol measurement,Laboratory Procedure,Primitive,,Chemical measurement,Urine methyl alcohol measurement|Breath methyl alcohol measurement,Isopropyl alcohol measurement
2026-03-05T11:20:29.215619,deepseek-chat,set2,Structure of bursa of thumb,Bursa of thumb,Anatomical Structure,Primitive,Bursa of upper limb,Bursa (organ)|Structure of upper limb,Subcutaneous bursa of thumb|Subtendinous bursa of thumb,Bursa of index finger|Bursa of middle finger|Bursa of ring finger|Bursa of little finger
2026-03-05T11:20:34.335510,deepseek-chat,set2,"History and physical examination, sports participation",Sports Participation History and Physical Examination,Health Care Activity,Primitive,Health Assessment|Preparticipation Evaluation,Diagnostic Procedure|Preventive Procedure,Cardiovascular Screening for Sports Participation|Musculoskeletal Screening for Sports Participation,Annual Physical Examination|Pre-employment Physical Examination|School Entry Physical Examination
2026-03-05T11:20:40.163670,deepseek-chat,set2,Haemophilus felis,Haemophilus felis,Organism,Primitive,Haemophilus|Bacteria,Pasteurellaceae (family)|Proteobacteria,(No narrower concepts specified),Haemophilus influenzae|Haemophilus parainfluenzae|Haemophilus ducreyi|Haemophilus haemolyticus|Haemophilus parahaemolyticus|(Other species in the genus Haemophilus)
2026-03-05T11:20:45.632805,deepseek-chat,set2,Cholylglycine measurement,Cholylglycine measurement,Laboratory Procedure,Primitive,,Diagnostic procedure,Urine cholylglycine measurement,Chenodeoxycholic acid measurement|Deoxycholic acid measurement|Lithocholic acid measurement
2026-03-05T11:20:50.494656,deepseek-chat,set2,Radiation half-value thickness,Half-value thickness,Physical quantity,Fully defined,Radiation shielding parameter,Radiation protection quantity,Tenth-value thickness,Half-value layer|Mean free path|Attenuation coefficient
2026-03-05T11:20:55.916071,deepseek-chat,set2,Entire embryo at stage 15,Entire embryo at stage 15,Embryonic structure,Primitive,Entire embryo,Embryonic structure,"Entire embryo at stage 15, 1 day|Entire embryo at stage 15, 2 days",Entire embryo at stage 14|Entire embryo at stage 16
2026-03-05T11:21:01.676599,deepseek-chat,set2,Product containing only mecobalamin,Medicinal product containing only mecobalamin,Medicinal Product,Primitive,,,Medicinal product containing only mecobalamin (oral)|Medicinal product containing only mecobalamin (parenteral),Medicinal product containing only cyanocobalamin|Medicinal product containing only hydroxocobalamin
2026-03-05T11:21:07.822815,deepseek-chat,set2,Genus Lophodytes,Lophodytes,Organism Taxon,Primitive,,Anseriformes,,Bucephala|Mergellus|Mergus|Clangula|Histrionicus|Somateria|Polysticta|Camptorhynchus
2026-03-05T11:21:13.264368,deepseek-chat,set2,Mycoplasma hyopneumoniae,Mycoplasma hyopneumoniae,Bacterium,Primitive,Mycoplasma,Bacteria,Mycoplasma hyopneumoniae strain 232|Mycoplasma hyopneumoniae strain 7448|Mycoplasma hyopneumoniae strain J,Mycoplasma bovis|Mycoplasma gallisepticum|Mycoplasma pneumoniae
2026-03-05T11:21:19.771541,deepseek-chat,set2,Fetal chromosomal abnormality,Chromosomal Abnormality of Fetus,Disorder,Primitive,,,Fetal Monosomy|Fetal Triploidy|Fetal Chromosomal Deletion|Fetal Chromosomal Duplication|Fetal Chromosomal Translocation,Fetal Growth Disorders|Fetal Infections|Fetal Immune Disorders
2026-03-05T11:21:24.386124,deepseek-chat,set2,History of cancer metastatic to bone,Bone Metastasis,Disease or Syndrome,Primitive,Neoplasm Metastasis,Neoplastic Process,Osteoblastic Bone Metastasis|Osteolytic Bone Metastasis,Brain Metastasis|Liver Metastasis|Lung Metastasis
2026-03-05T11:21:32.090100,deepseek-chat,set2,"Orthopedic fixation plate, non-bioabsorbable, non-sterile","Orthopedic fixation plate, non-bioabsorbable, non-sterile",Medical Device,Fully defined,"Orthopedic fixation plate, non-bioabsorbable|Orthopedic fixation plate, non-sterile","Orthopedic fixation plate|Implant, non-bioabsorbable|Implant, non-sterile","Orthopedic fixation plate, non-bioabsorbable, non-sterile, metallic|Orthopedic fixation plate, non-bioabsorbable, non-sterile, non-metallic","Orthopedic fixation plate, bioabsorbable, non-sterile|Orthopedic fixation plate, non-bioabsorbable, sterile"
2026-03-05T11:21:39.946910,deepseek-chat,set2,Neoplasm of isthmus of uterus,Neoplasm of isthmus of uterus,Disorder,Primitive,Neoplasm of uterine cervix|Neoplasm of uterine corpus,Neoplasm of female genital organ|Uterine neoplasm,Benign neoplasm of isthmus of uterus|Malignant neoplasm of isthmus of uterus|Carcinoma in situ of isthmus of uterus,"Neoplasm of endocervix|Neoplasm of exocervix|Neoplasm of uterine cervix, NOS|Neoplasm of endometrium|Neoplasm of myometrium|Neoplasm of uterine corpus, NOS"
2026-03-05T11:21:44.991490,deepseek-chat,set2,Urethrotome,Urethrotome,Medical Device,Primitive,,,Optical Urethrotome|Direct Vision Internal Urethrotome (DVIU),Scalpel|Forceps|Retractor|Surgical Scissors
2026-03-05T11:21:52.341194,deepseek-chat,set2,Death by immolation,Immolation death,Death by human action,Primitive,Suicide method|Homicide method|Capital punishment method,Violent death|Cause of death|Method of killing,Execution by burning,Death by poisoning|Death by stabbing|Death by shooting|Death by hanging|Death by blunt force trauma
2026-03-05T11:21:57.357088,deepseek-chat,set2,Skin of part of back,Skin of part of back,Body system structure,Primitive,Skin of back|Structure of skin of part of trunk,Skin of trunk|Structure of skin of torso,Skin of lower back|Skin of upper back,Skin of part of abdomen|Skin of part of chest
2026-03-05T11:22:02.227224,deepseek-chat,set2,Croton oil,Croton oil,Chemical,Primitive,Plant extract|Irritant|Laxative,Chemical substance|Pharmacologic substance|Toxic substance,,Mineral oil|Olive oil
2026-03-05T11:22:08.813590,deepseek-chat,set2,Associated_finding_filler,Associated finding filler,Conceptual Entity,Primitive,Finding|Finding site,Observable entity,Associated finding site|Associated morphology|Associated with|Due to,Associated procedure|Interprets|Has interpretation|Method|Priority|Revision status|Subject of information|Temporal context|Using device|Using access device|Using energy|Using substance
2026-03-05T11:22:16.906138,deepseek-chat,set2,Lyssavirus aravan,Aravan lyssavirus,Virus species,Primitive,,,,Bokeloh bat lyssavirus|Duvenhage lyssavirus|European bat 1 lyssavirus|European bat 2 lyssavirus|Gannoruwa bat lyssavirus|Ikoma lyssavirus|Irkut virus|Khujand virus|Lagos bat virus|Lleida bat lyssavirus|Mokola virus|Rabies virus|Shimoni bat virus|Taiwan bat lyssavirus|West Caucasian bat virus
2026-03-05T11:22:21.138336,deepseek-chat,set2,Main spoken language Esperanto,Esperanto,Language,Primitive,,,,Interlingua|Volapük|Lojban
2026-03-05T11:22:27.691973,deepseek-chat,set2,Unable to prepare food hygienically,Inability to prepare food hygienically,Situation,Primitive,,,Inability to handle food safely|Inability to store food safely,Inability to wash and dry body|Inability to care for household objects|Inability to use household appliances
2026-03-05T11:22:33.329289,deepseek-chat,set2,Proximal radioulnar joint structure,Proximal radioulnar joint,Anatomical structure,Primitive,Structure of free upper limb|Joint of elbow region,Upper limb structure|Joint structure,Structure of annular ligament of radius|Structure of articular circumference of radius|Structure of radial notch of ulna,Humeroulnar joint|Humeroradial joint
2026-03-05T11:22:39.319524,deepseek-chat,set2,Early onset cerebellar ataxia,Early-onset cerebellar ataxia,Disease or Syndrome,Primitive,Cerebellar ataxia,Cerebellar Diseases|Central Nervous System Diseases,Early-onset cerebellar ataxia with retained tendon reflexes|Early-onset cerebellar ataxia with hypoalbuminemia|Early-onset cerebellar ataxia with myoclonus,Late-onset cerebellar ataxia|Sporadic adult-onset ataxia of unknown etiology
2026-03-05T11:22:44.639826,deepseek-chat,set2,Cresylglycidyl ether,"2,3-Epoxypropyl o-cresyl ether",Chemical entity,Primitive,Cresyl compounds,Epoxides,,Butyl glycidyl ether
2026-03-05T11:22:51.964304,deepseek-chat,set2,Etheostoma zoniferum,"Etheostoma zoniferum (Hubbs & Cannon, 1935)",Organism,Primitive,Etheostoma (subgenus Ulocentra)|Darter (fish),Percidae|Actinopterygii,(No widely recognized subspecies; no immediate narrower concepts in common use),Etheostoma coosae|Etheostoma chuckwachatte|Etheostoma scotti|Etheostoma etowahae|Other species within the subgenus Ulocentra
2026-03-05T11:22:57.288101,deepseek-chat,set2,Plasma thawing unit,Plasma Thawing Device,Medical Device,Primitive,Blood bank equipment,Laboratory apparatus,Water bath plasma thawer,Blood warmer|Platelet agitator|Plasma extractor
2026-03-05T11:23:03.430995,deepseek-chat,set2,Fracture of coccyx,Coccyx fracture,Injury or Poisoning,Primitive,Fracture of pelvis|Coccyx injury,Fracture|Pelvic injury,(No common immediate narrower concepts for clinical coding),Fracture of sacrum|Fracture of ilium|Fracture of ischium|Fracture of pubis|Acetabulum fracture
2026-03-05T11:23:11.711779,deepseek-chat,set2,3 o'clock position on mammogram,Clock face position (3 o'clock),Spatial descriptor,Primitive,Anatomical location descriptor,Anatomical coordinate,"3 o'clock position, left breast",1 o'clock position|2 o'clock position|4 o'clock position|5 o'clock position|6 o'clock position|7 o'clock position|8 o'clock position|9 o'clock position|10 o'clock position|11 o'clock position
2026-03-05T11:23:18.382513,deepseek-chat,set2,Old posterior cruciate ligament disruption,Old posterior cruciate ligament disruption,Disorder,Primitive,Old injury,Ligament injury|Musculoskeletal disorder|Traumatic abnormality,Healed posterior cruciate ligament tear|Non-acute posterior cruciate ligament rupture,Old medial collateral ligament disruption|Old lateral collateral ligament disruption|Old meniscus tear|Old patellar tendon rupture
2026-03-05T11:23:24.184287,deepseek-chat,set2,Anxious avoidant attachment,Anxious-avoidant attachment,Psychological concept / Attachment pattern,Primitive,Insecure attachment|Attachment style,Attachment theory|Interpersonal relationship patterns|Developmental psychology concepts,Fearful-avoidant attachment (in some models)|Dismissive-avoidant attachment (in some models),Anxious-preoccupied attachment|Disorganized attachment|Secure attachment
2026-03-05T11:23:29.546790,deepseek-chat,set2,Inflammation of left iliohypogastric nerve,Left iliohypogastric neuritis,Disease or Syndrome,Primitive,Iliohypogastric nerve disorder|Inflammation of the iliohypogastric nerve,Peripheral nerve disorder|Abdominal wall disorder,*No narrower concepts specified*,Inflammation of the right iliohypogastric nerve|Left ilioinguinal neuritis|Left genitofemoral neuritis
2026-03-05T11:23:36.916783,deepseek-chat,set2,Re-excision of breast for clearance of tumor margins,Re-excision of breast for clearance of tumor margins,Therapeutic or Preventive Procedure,Primitive,Breast excision|Surgical margin revision,Excision - action|Breast surgical procedure,Re-excision of breast for clearance of medial margin|Re-excision of breast for clearance of lateral margin|Re-excision of breast for clearance of superior margin|Re-excision of breast for clearance of inferior margin|Re-excision of breast for clearance of anterior margin|Re-excision of breast for clearance of posterior margin,Re-excision of skin for clearance of tumor margins|Re-excision of soft tissue for clearance of tumor margins
2026-03-05T11:23:41.788971,deepseek-chat,set2,Diamond dental laboratory bur,Dental diamond rotary instrument,Medical device / Dental instrument,Primitive,,,Dental diamond finishing bur|Dental diamond coarse grit bur|Dental diamond surgical bur,Dental carbide bur|Dental polishing instrument|Dental acrylic bur
2026-03-05T11:23:46.337846,deepseek-chat,set2,Family Fuselloviridae,Fuselloviridae,Virus Family,Primitive,,,Salterprovirus,Rudiviridae
2026-03-05T11:23:51.634133,deepseek-chat,set2,Occlusion of vein of corpus cavernosum of penis,Occlusion of vein of corpus cavernosum of penis,Pathologic Function,Primitive,Penile vascular disorder,Male genitalia disorder,,Thrombosis of vein of corpus cavernosum of penis
2026-03-05T11:23:57.053280,deepseek-chat,set2,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Autosomal dominant intermediate Charcot-Marie-Tooth disease type C,Disease or Syndrome,Primitive,Autosomal dominant intermediate Charcot-Marie-Tooth disease,Intermediate Charcot-Marie-Tooth disease|Autosomal dominant Charcot-Marie-Tooth disease|Charcot-Marie-Tooth disease,(No narrower concepts provided),(No sibling concepts provided)
2026-03-05T11:24:01.820696,deepseek-chat,set2,Hemoglobin Volga,Hemoglobin Volga,Hemoglobin variant,Primitive,"Hemoglobin variants, abnormal",Hemoglobinopathies|Genetic variation,(none),Hemoglobin S|Hemoglobin C|Hemoglobin E|Hemoglobin D-Punjab
2026-03-05T11:24:07.022614,deepseek-chat,set2,Punctate outer retinal toxoplasmosis,Punctate outer retinal toxoplasmosis,Disease or Syndrome,Primitive,Ocular toxoplasmosis|Posterior uveitis,Toxoplasmosis|Uveitis,*None provided*,Toxoplasmic retinochoroiditis|Neuroretinitis in toxoplasmosis
2026-03-05T11:24:12.288199,deepseek-chat,set2,Congenital talipes calcaneovalgus,Congenital talipes calcaneovalgus,Congenital Abnormality,Primitive,Congenital deformity of foot,Congenital abnormality of musculoskeletal system|Musculoskeletal disease,(None provided),Congenital talipes equinovarus|Congenital vertical talus|Congenital talipes varus
2026-03-05T11:24:17.451549,deepseek-chat,set2,Recurrent acute streptococcal tonsillitis,Recurrent acute streptococcal tonsillitis,Disease or Syndrome,Fully defined,Recurrent acute tonsillitis|Streptococcal tonsillitis,Acute tonsillitis|Bacterial tonsillitis,(No narrower concepts specified),Recurrent acute viral tonsillitis
2026-03-05T11:24:22.132479,deepseek-chat,set2,Jaeger type 10,Jaeger Type 10,Aircraft,Fully defined,,Trainer aircraft,Jaeger Type 10B,Jaeger Type 11
2026-03-05T11:24:28.779188,deepseek-chat,set2,Myofascial pain syndrome of lower back,Myofascial pain syndrome of lower back,Disease or Syndrome,Primitive,Myofascial pain syndromes|Low back pain syndrome,Musculoskeletal Diseases|Pain Syndromes,Myofascial pain syndrome of right lower back|Myofascial pain syndrome of left lower back,Myofascial pain syndrome of upper back|Myofascial pain syndrome of neck|Myofascial pain syndrome of abdominal wall|Myofascial pain syndrome of chest wall
2026-03-05T11:24:35.372350,deepseek-chat,set2,Spine dislocation due to birth trauma,Birth injury of spine,Injury or Poisoning,Primitive,Birth trauma|Spinal dislocation,Obstetric trauma|Dislocation,Cervical spine dislocation due to birth trauma,Brachial plexus birth palsy|Cephalohematoma due to birth trauma|Fracture of clavicle due to birth trauma|Intracranial hemorrhage due to birth trauma|Spinal cord injury due to birth trauma
2026-03-05T11:24:39.214873,deepseek-chat,set2,Netta rufina,Netta rufina,Organism,Primitive,,Anatidae,,Netta peposaca
2026-03-05T11:24:46.137860,deepseek-chat,set2,Congenital abnormality of systemic vein,Congenital anomaly of systemic vein,Congenital Abnormality,Primitive,Congenital anomaly of thoracic great vessels,Congenital cardiovascular abnormality,Congenital anomaly of coronary sinus|Congenital anomaly of superior vena cava|Congenital anomaly of inferior vena cava|Persistent left superior vena cava,Congenital anomaly of portal vein|Congenital anomaly of cerebral vein
2026-03-05T11:24:54.613660,deepseek-chat,set2,Stachybotrys chartarum,Stachybotrys chartarum,Fungus,Primitive,Stachybotrys,Fungi|Eukaryota,Stachybotrys chartarum var. chartarum|Stachybotrys chartarum var. chlorohalonata,Stachybotrys albipes|Stachybotrys bisbyi|Stachybotrys elegans|Stachybotrys microspora|Stachybotrys nephrospora|Stachybotrys oenanthes|Stachybotrys reniformis|Stachybotrys ruwenzoriensis|Stachybotrys sinuatophora|Stachybotrys suthepensis|Stachybotrys theobromae|Stachybotrys waitakere
2026-03-05T11:25:01.922765,deepseek-chat,set2,Fracture of phalanx of finger of left hand,Fracture of phalanx of finger of left hand,Injury or Poisoning,Primitive,Fracture of phalanx of finger|Injury of left hand,Fracture of hand|Injury of upper limb,Fracture of distal phalanx of finger of left hand|Fracture of middle phalanx of finger of left hand|Fracture of proximal phalanx of finger of left hand,Fracture of phalanx of finger of right hand|Fracture of metacarpal bone of left hand|Dislocation of finger of left hand|Open wound of finger of left hand
2026-03-05T11:25:07.027730,deepseek-chat,set2,Astroscopus y-graecum,Astroscopus y-graecum,Organism,Primitive,,Actinopterygii,,Astroscopus zephyreus|Astroscopus sexspinosus|Astroscopus anoplus
2026-03-05T11:25:15.729917,deepseek-chat,set2,Vaccine product containing only Clostridium tetani and Human poliovirus antigens,Tetanus and poliovirus vaccine,Medicinal product,Fully defined,Vaccine product containing Clostridium tetani antigen|Vaccine product containing Human poliovirus antigen,Vaccine product,Tetanus and inactivated poliovirus vaccine,"Vaccine product containing only Bordetella pertussis and Clostridium tetani antigens|Vaccine product containing only Corynebacterium diphtheriae and Clostridium tetani antigens|Vaccine product containing only Corynebacterium diphtheriae, Clostridium tetani, and Bordetella pertussis antigens|Vaccine product containing only Corynebacterium diphtheriae, Clostridium tetani, and Human poliovirus antigens|Vaccine product containing only Corynebacterium diphtheriae, Clostridium tetani, Bordetella pertussis, and Human poliovirus antigens"
2026-03-05T11:25:20.284254,deepseek-chat,set2,Single photon emission computed tomography system,Single photon emission computed tomography system,Diagnostic imaging device,Primitive,,Diagnostic imaging system,Multi-modality SPECT/CT system,Computed tomography system|Planar scintigraphy system
2026-03-05T11:25:25.646799,deepseek-chat,set2,Measurement of Influenza A virus antibody and Influenza B virus antibody,Measurement of Influenza A virus antibody and Influenza B virus antibody,Laboratory Procedure,Primitive,,,,
2026-03-05T11:25:30.841997,deepseek-chat,set2,Chronic radiation nephritis,"Radiation nephritis, chronic",Disease or Syndrome,Primitive,Radiation nephropathy|Chronic kidney disease,Kidney disease|Radiation injury,(No narrower concepts specified in core ontology),"Acute radiation nephritis|Radiation nephropathy, NOS"
2026-03-05T11:25:35.085324,deepseek-chat,set2,Giant retinal tear,Giant Retinal Tear,Disease or Syndrome,Primitive,,,,Operculated Retinal Tear|Retinal Dialysis
2026-03-05T11:25:39.469351,deepseek-chat,set2,Structure of lateral surface of upper arm,Lateral surface of upper arm,Anatomical surface,Primitive,,Region of upper arm,,Posterior surface of upper arm|Medial surface of upper arm
2026-03-05T11:25:46.042997,deepseek-chat,set2,Family Echinorhynchidae,Echinorhynchidae,Taxonomic Family,Primitive,,,Echinorhynchus|Pseudoacanthocephalus,Cavisomidae|Diplosentidae|Fessisentidae|Gymnorhadinorhynchidae|Heteracanthocephalidae|Illiosentidae|Isthmosacanthidae|Pomphorhynchidae|Rhadinorhynchidae
2026-03-05T11:25:51.423286,deepseek-chat,set2,Embolectomy with catheter of celiac artery by abdominal incision,Embolectomy of celiac artery by abdominal approach,Procedure,Primitive,Embolectomy of celiac artery|Abdominal embolectomy,Embolectomy|Abdominal arterial procedure,,Embolectomy of superior mesenteric artery by abdominal approach|Embolectomy of renal artery by abdominal approach
2026-03-05T11:25:56.779590,deepseek-chat,set2,Entire zygomatic arch,Zygomatic arch,Anatomical structure,Primitive,Arch structure,Bone structure of face|Anatomical arch,Temporal process of zygomatic bone,Temporal bone|Maxilla|Mandible
2026-03-05T11:26:02.695958,deepseek-chat,set2,Application of hot water bottle,Hot water bottle application,Therapeutic or preventive procedure,Primitive,Non-pharmacological pain management,Symptom management procedure|Comfort care procedure,Warming of extremities|Abdominal cramp relief using heat,Warm compress application|Thermal blanket use
2026-03-05T11:26:07.445459,deepseek-chat,set2,Tilmicosin,Tilmicosin,Antibiotic,Primitive,Macrolide antibiotic,Antibiotic,*No narrower concepts available*,Azithromycin|Clarithromycin|Erythromycin|Tylosin
2026-03-05T11:26:12.800247,deepseek-chat,set2,Hypothalamic releasing factor,Hypothalamic Releasing Factor,Chemical Viewed Functionally,Primitive,Hypothalamic hormone|Releasing factor,Endocrine system substance|Hormone,Corticotropin-releasing factor|Gonadotropin-releasing factor|Growth hormone-releasing factor|Thyrotropin-releasing factor,Hypothalamic release-inhibiting factor
2026-03-05T11:26:18.400789,deepseek-chat,set2,Perioral numbness,Perioral Numbness,Sign or Symptom,Primitive,Facial Numbness|Paresthesia,Neurological Signs and Symptoms|Sensory System Phenomena,(None),Periorbital Numbness|Numb Chin Syndrome
2026-03-05T11:26:24.028079,deepseek-chat,set2,"Electron microscopy study, transmission, examination and report",Transmission electron microscopy examination and report,Laboratory procedure,Fully defined,Diagnostic electron microscopy procedure,Electron microscopy procedure|Laboratory data report,Transmission electron microscopy examination|Transmission electron microscopy report,Scanning electron microscopy examination and report|Immunoelectron microscopy examination and report
2026-03-05T11:26:30.576787,deepseek-chat,set2,Structure of hypothalamicohypophyseal tract,Hypothalamohypophyseal tract,Anatomical structure,Primitive,Tracts of the hypothalamus,Tracts of the brain,Tuberohypophyseal tract,Mammillothalamic tract|Medial forebrain bundle|Dorsal longitudinal fasciculus
2026-03-05T11:26:36.115875,deepseek-chat,set2,Incision and exploration of tunica vaginalis,Incision of tunica vaginalis,Surgical procedure,Primitive,Surgical incision,Surgical procedure on body cavity structure,,Plication of tunica vaginalis|Suture of tunica vaginalis
2026-03-05T11:26:42.312271,deepseek-chat,set2,Injury of nasopharynx,Nasopharyngeal injury,Injury or Poisoning,Primitive,Pharyngeal injury|Nasopharyngeal diseases,Otorhinolaryngologic diseases|Wounds and Injuries,Laceration of nasopharynx|Burn of nasopharynx|Foreign body in nasopharynx,Injury of oropharynx|Injury of hypopharynx|Injury of larynx
2026-03-05T11:26:48.921305,deepseek-chat,set2,Grafting of fascia to tarsal cartilage,Fascia Grafting to Tarsal Cartilage,Surgical Procedure,Primitive,Cartilage Grafting|Fascia Grafting|Tarsal Cartilage Surgery,Grafting|Ophthalmic Surgical Procedures|Cartilage Surgery,Fascia Lata Grafting to Tarsal Cartilage,Cartilage Grafting to Nasal Septum|Perichondrium Grafting to Tarsal Cartilage|Tarsal Cartilage Repair|Tarsal Cartilage Reconstruction
2026-03-05T11:26:53.959055,deepseek-chat,set2,Accidental ingestion of spurge olive berries,Accidental poisoning by Daphne mezereum,Disease or Disorder,Primitive,Accidental poisoning by berries,Plant poisoning,,Accidental poisoning by other berries and seeds
2026-03-05T11:26:59.111130,deepseek-chat,set2,Stimulus response inventory,Stimulus Response Inventory,Psychological Assessment Tool,Fully defined,Psychological inventories|Behavioral assessment tools,Psychometrics|Psychological evaluation methods,Fear Survey Schedule|Social Avoidance and Distress Scale,Personality inventory|Symptom checklist|Aptitude test|Interest inventory
2026-03-05T11:27:04.750306,deepseek-chat,set2,Fall risk assessment declined,Fall risk assessment declined,Situation,Primitive,Fall risk assessment not performed,Clinical event,Family declined fall risk assessment on behalf of patient,Fall risk assessment contraindicated|Fall risk assessment not available
2026-03-05T11:27:10.785039,deepseek-chat,set2,Vegetable suet,Vegetable suet,Food ingredient,Primitive,Plant-based fat|Baking ingredient,Ingredient|Plant-based food,,Lard|Shortening|Margarine|Coconut oil
2026-03-05T11:27:16.564198,deepseek-chat,set2,Flexion deformity of joint of right ankle,Flexion deformity of right ankle joint,Acquired Abnormality,Primitive,Deformity of right ankle,Joint deformity|Deformity of lower limb,,Flexion deformity of joint of unspecified ankle
2026-03-05T11:27:22.196563,deepseek-chat,set2,"Delayed allogeneic transplantation, living donor",Delayed allogeneic transplantation from living donor,Therapeutic or Preventive Procedure,Primitive,Living donor allogeneic transplantation,Allogeneic transplantation|Living donor transplantation,"Delayed allogeneic hematopoietic stem cell transplantation, living donor|Delayed allogeneic kidney transplantation, living donor","Immediate allogeneic transplantation, living donor"
2026-03-05T11:27:27.725941,deepseek-chat,set2,Finding of knee joint color,Observation of knee joint color,Finding,Primitive,Observation of joint color,Observation of color,Finding of pallor of knee joint,Finding of knee joint warmth|Finding of knee joint swelling
2026-03-05T11:27:33.666367,deepseek-chat,set2,Entire sinus venosus of fetus,Entire sinus venosus of fetus,Embryonic structure,Primitive,Sinus venosus,Embryonic cardiovascular structure|Embryonic part of cardiovascular system,"Sinus venosus, left horn|Sinus venosus, right horn|Sinus venosus, transverse portion",Entire atrioventricular canal of fetus|Entire truncus arteriosus of fetus|Entire bulbus cordis of fetus
